Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
37,118922,610,0,3,14,19893,36,3,0,1,374,0.3559177601437906,3,0,0.0888147064543179,0,1,0,22,7,1644,2228,9535,4545,9910.166666666666,0.702088063866919,4,4990,0.199893,0.2256066592450865,765.5047680117783,0.1149834111109915,1,37.6
30,18662,544,0,2,11,28715,60,1,1,2,511,0.276851053054796,4,0,0.4274032839526854,0,0,0,25,12,3730,149,94880,7676,1555.1666666666667,0.8929806884383118,7,87204,0.261715,0.2638703832786698,866.3323772508328,0.8856493691463935,0,56.0
33,47325,567,0,0,12,16335,48,1,1,1,262,0.2669571065239133,3,1,0.4996738490952966,0,4,0,30,3,3613,815,52254,5719,3943.75,0.946328226738176,6,46535,0.2278349999999999,0.2359038437487365,528.8586850192502,0.2005346903376862,0,60.0
42,37199,582,0,2,22,11116,24,1,0,2,209,0.0806497271566672,3,0,0.18755855874541,0,0,0,22,21,4729,17545,31536,27376,3099.9166666666665,0.9437797539178991,5,4160,0.1951159999999999,0.188078220720335,559.3048367709484,0.2478469324780607,1,40.0
26,137645,557,0,3,5,16784,96,1,1,2,177,0.1692111915320685,2,2,0.0839144609979777,0,0,1,25,25,450,290,3629,18964,11470.416666666666,0.7604786532508993,5,1908,0.2732839999999999,0.2271682055060243,380.6273622319308,0.0486143946150108,1,42.400000000000006
44,121602,574,0,4,23,24609,60,0,2,3,1067,0.2338181264572103,0,2,0.0660026765241114,0,1,0,25,10,2643,2003,14216,38786,10133.5,0.9228194032749256,8,10637,0.242609,0.2492310005342471,721.1976737695603,0.176463973332961,1,38.400000000000006
63,79229,590,0,2,41,26522,36,0,4,1,330,0.3831795542452866,3,0,0.1074204005879982,0,3,0,27,11,4621,927,160486,19333,6602.416666666667,0.6938510764816118,2,141153,0.216522,0.2160388962857983,1007.4603967075114,0.2025713408031167,1,36.8
45,107556,525,2,2,21,19694,36,0,4,0,1247,0.1951421312256979,2,0,0.0514700137030076,0,3,0,32,1,3848,3568,56404,12218,8963.0,0.8578801438937134,5,44186,0.242194,0.2906327999999999,825.9692653849773,0.23128073919279,0,55.0
32,85936,616,0,0,11,14383,36,0,3,1,358,0.2239215965465299,2,1,0.3446596713958919,0,3,0,16,20,922,389,23367,13639,7161.333333333333,0.8868440390566131,5,9728,0.191383,0.1855069904934448,523.9619416044256,0.1231561080251944,1,40.0
41,22559,488,0,3,17,19312,48,0,0,2,649,0.6733561283180444,4,2,0.1805862422562842,0,2,0,22,21,13359,2546,32014,32117,1879.9166666666667,0.7771268736226029,4,6594,0.270312,0.2571033909012556,648.0053710515476,0.6899270558366315,0,54.0
29,50048,504,0,3,9,21849,60,1,0,2,797,0.130018955603726,6,1,0.4190811448810594,0,2,0,16,27,6516,15828,269044,13474,4170.666666666667,0.8611320402357502,5,255570,0.274849,0.3230868812750048,738.1835140559596,0.3680906763241591,0,49.0
31,34728,594,0,2,10,22960,84,0,3,3,674,0.2695304845554522,1,0,0.3649069476412885,0,4,0,25,16,16493,930,25578,16292,2894.0,0.8340274400225566,4,9286,0.25096,0.2401066296863006,566.7114362164355,0.4287185335924103,0,55.0
37,98074,620,0,0,16,16112,60,0,3,0,495,0.4833771184525332,1,0,0.4067297521255082,0,3,0,22,6,6384,1472,33453,43942,8172.833333333333,0.7927681781458709,6,3853,0.211112,0.2221234465002956,446.9433286927376,0.1152529716776398,1,44.0
30,53322,617,0,1,7,21072,60,3,0,0,477,0.0640602142702743,2,1,0.5140753110017742,0,4,0,21,1,3904,882,65895,9324,4443.5,0.9032667811401736,4,56571,0.217572,0.2130360151946007,573.6730443511558,0.2364516809612143,0,56.0
26,32879,597,0,4,2,16764,48,0,3,2,303,0.5331227550206272,1,1,0.1133984523520419,0,4,0,19,29,1302,1478,28340,17143,2739.9166666666665,0.7394129539064533,10,11197,0.213264,0.2008707539552684,510.9126550227644,0.2970574488358275,0,52.0
57,140331,617,0,1,29,21398,36,0,0,0,268,0.0843662275151297,4,2,0.051739928097836,0,4,0,26,25,4971,3860,8831,42982,11694.25,0.912813352562004,2,4139,0.197898,0.2120627285397628,808.4390931558436,0.0920485788448035,1,35.2
52,52111,647,0,1,29,13842,48,0,3,2,600,0.6348584551748241,4,0,0.3708074507494251,0,4,0,18,11,5937,1260,88858,10711,4342.583333333333,0.5889279454018834,11,78147,0.185342,0.1777706809991183,404.99804291523617,0.2314286142078032,0,51.0
34,57314,539,0,2,11,23346,12,1,2,1,232,0.1216953863811918,3,0,0.4222407621781244,1,3,0,25,9,315,464,51317,58875,4776.166666666667,0.9477751003767428,8,1957,0.218846,0.1906259245871834,2152.184944219417,0.4991837828564227,0,68.0
34,106275,599,0,1,15,12259,12,0,2,1,662,0.3109373285106369,5,0,0.1034524288700089,0,2,0,22,5,2658,2314,192829,4289,8856.25,0.9250456436540296,4,188540,0.177759,0.1890507069632115,1129.1921645185655,0.2022517616958154,1,37.6
34,30845,552,0,3,15,17262,72,0,1,1,323,0.1188281985186041,0,0,0.4537675612833791,0,4,0,31,9,7231,4711,83793,52398,2570.4166666666665,0.9481120086236462,3,31395,0.256262,0.2422640432141209,456.8291584609219,0.3033862830776808,0,57.0
33,35816,536,0,3,9,37289,72,0,0,1,877,0.2563739836180636,3,1,0.1684809109684025,0,1,0,27,13,7965,636,89707,31497,2984.6666666666665,0.789500840347382,6,58210,0.284289,0.3253859250488553,1183.531182831283,0.6903722971290875,0,49.0
52,21529,569,0,3,32,24846,84,0,1,0,304,0.0708101778258475,1,0,0.4865831278912736,0,4,0,25,7,1668,398,122518,22310,1794.0833333333333,0.7689676811817393,5,100208,0.265346,0.2807479003312588,678.5450641056939,0.5476585428616437,0,54.0
32,32430,618,0,2,11,30982,120,0,2,1,516,0.1180439879774345,1,1,0.5062270916181694,0,4,0,21,23,13970,3240,91917,32126,2702.5,0.8245378487876512,4,59791,0.276982,0.2562785533924991,718.5785732025258,0.4568283342100003,0,53.0
36,31729,446,0,2,16,20120,48,0,1,1,335,0.645747996653085,3,1,0.3010692793015913,0,0,1,18,17,3279,1103,117036,11525,2644.083333333333,0.6854276521767203,6,105511,0.29212,0.2835317519528732,705.2971485348685,0.393443404532712,0,59.0
43,15000,526,0,3,20,36046,36,0,1,0,359,0.106796507909916,3,1,0.1153754717173741,1,4,0,27,3,2658,1400,24886,15235,1250.0,0.96617177852888,5,9651,0.258046,0.2813163501059101,1493.5565140041847,1.4820452112033478,0,66.0
62,96430,555,2,1,39,25481,72,1,0,1,480,0.2222739271510954,2,0,0.1611784524788259,0,0,0,31,26,1870,647,124162,8858,8035.833333333333,0.4559770257963123,7,115304,0.262981,0.2528546452517288,690.8563838695003,0.1457044136309655,1,38.400000000000006
50,28327,616,0,1,28,13915,12,1,0,1,214,0.2593855001168738,3,0,0.2227675090959469,0,1,0,22,22,8435,933,31803,19854,2360.583333333333,0.9349881015332115,5,11949,0.170915,0.1669467951864676,1267.098780710053,0.627429144227085,0,51.0
52,15000,607,0,3,31,35718,48,1,2,1,322,0.164987783945385,2,0,0.0486121872044348,0,2,0,31,20,6560,808,444935,21894,1250.0,0.8215939645957836,3,423041,0.227218,0.2252663162177448,1135.5708505487155,1.1660566804389725,0,42.0
25,15000,582,0,1,3,24824,60,1,4,1,334,0.1434121853134391,3,0,0.530301609779288,0,1,0,27,27,5664,935,56042,12122,1250.0,0.6899995875134015,4,43920,0.2388239999999999,0.2719356642775837,760.8835374997981,0.8759068299998384,0,59.0
51,27494,493,0,3,27,30993,48,2,0,2,309,0.1130747136971628,2,2,0.3866724082665781,0,1,0,16,26,55368,2688,58056,10847,2291.1666666666665,0.6828854938814851,5,47209,0.279493,0.2327738473549887,998.0873446360436,0.5704898572645859,0,55.0
41,33877,527,0,3,18,36772,24,0,3,3,431,0.2945957564973702,6,0,0.3203545023524479,0,0,0,20,29,1601,1457,15002,23133,2823.083333333333,0.869623676676581,7,6912,0.248272,0.2263095546677218,1919.1404375921493,0.832472924140443,0,55.0
48,66842,639,2,2,25,39097,84,0,3,2,1683,0.4849241980674807,4,0,0.304815329986042,0,0,1,17,13,27099,1141,111272,21716,5570.166666666667,0.7030702965054194,7,89556,0.244597,0.2415735626686477,968.6433921898424,0.4760438153597754,0,59.0
27,15000,601,0,0,4,15620,36,1,3,1,700,0.2308427448915068,4,1,0.1531775410019122,0,4,0,21,1,2562,1153,76995,98083,1250.0,0.875992840492606,5,10904,0.20012,0.2401439999999999,612.9352635097133,1.0503482108077706,0,53.0
46,84255,447,0,1,21,17953,36,0,2,0,271,0.0865880821803257,6,1,0.4400287659130037,0,2,0,29,17,19733,188,153897,44838,7021.25,0.9006940126606623,6,109059,0.279453,0.2810576334892807,743.6266844907644,0.1445079842607462,1,40.0
50,31116,397,0,3,28,44588,60,0,1,2,514,0.1791013887358143,5,1,0.2324189866323189,0,2,0,24,11,14432,481,132041,10401,2593.0,0.7111666547756168,3,121640,0.351088,0.3358550586945323,1542.2898457971237,0.7930157523320955,0,48.0
63,18818,507,0,1,42,31378,60,0,1,2,362,0.5008177063087682,2,4,0.0497026418483109,0,0,0,30,28,976,1843,13834,23380,1568.1666666666667,0.7921739040126297,6,1707,0.282878,0.2626345862018032,944.3723288055104,0.8330570701278628,0,53.0
32,71326,552,0,2,13,25837,24,3,2,3,734,0.2678073237566128,1,1,0.4974774803256788,0,1,0,22,1,3475,1329,231493,10058,5943.833333333333,0.8350274278234185,3,221435,0.2248369999999999,0.2374203252300375,1362.7061920891251,0.3527531938573522,0,56.0
58,19437,584,0,3,37,22504,60,0,2,2,671,0.0152397488165688,3,1,0.2041873475617391,1,3,1,26,21,7279,1267,93993,24987,1619.75,0.6790312454816845,7,69006,0.235504,0.2251506243259845,628.1441356071754,0.8020645998500852,0,69.0
49,75778,588,1,2,28,18941,36,0,0,2,512,0.1229762666184761,3,0,0.3685537182287068,0,1,0,26,18,4977,2533,68427,79007,6314.833333333333,0.7145827095591245,5,7381,0.209941,0.1935531172392293,697.7090287151539,0.1915662638837373,1,44.8
37,23085,589,0,3,15,22729,48,2,0,2,499,0.3556307380179065,0,0,0.274587799309305,0,4,0,35,13,4659,487,120252,39233,1923.75,0.8850942663430789,4,81019,0.223229,0.2460129193238443,748.5828074735999,0.6485160792585315,0,52.0
34,90223,601,0,1,10,31257,96,1,2,1,427,0.0986056486806494,2,0,0.1192971526747696,0,4,0,17,28,2779,2558,17804,4984,7518.583333333333,0.857687406015209,6,12820,0.265757,0.3182530344299593,902.0708155120816,0.1767714417182423,0,45.0
50,33440,578,0,1,27,10237,48,0,1,0,655,0.2275279001100375,1,1,0.4479312091765842,0,2,0,19,9,2252,8664,169320,13196,2786.6666666666665,0.8560266367532219,3,156124,0.216237,0.2072736961428298,315.4966075449026,0.3482643328510416,0,54.0
59,36417,543,0,0,35,49008,36,2,0,3,308,0.0886271734369162,6,2,0.1690792719820296,0,0,0,24,26,1589,651,290118,3604,3034.75,0.7523390888238165,2,286514,0.2625079999999999,0.2833867265088635,2036.124212382548,0.7724274527992578,0,44.0
48,33034,619,0,3,20,37594,72,2,3,0,164,0.1600261536241269,4,0,0.3000472379467718,1,2,0,30,12,5409,874,208368,6227,2752.833333333333,0.8304096721488416,4,202141,0.243094,0.2592299278591035,1034.0719033479495,0.4352141078941514,0,59.0
41,80730,421,0,2,21,15444,96,1,0,0,664,0.1051557123281795,7,0,0.0714806344870153,0,0,0,20,23,1444,1264,95812,98585,6727.5,0.6384893929058617,5,9375,0.339944,0.3571441331019088,488.9195921482413,0.1713741497061674,0,48.0
36,16230,602,0,3,14,41605,72,0,1,2,1079,0.3873439948126339,5,4,0.090428246175871,0,2,0,24,9,3539,3362,205152,29697,1352.5,0.9976164155134248,4,175455,0.2556049999999999,0.3023110086537032,1257.8567359062629,1.7278053500231147,0,46.0
33,89527,558,0,3,8,68504,48,1,0,0,576,0.1397437667794471,3,2,0.243375649424968,0,1,1,19,17,2031,248,66379,24302,7460.583333333333,0.7324712423520702,8,42077,0.284504,0.2441711320105831,2249.1821540802803,0.3786811336129141,0,56.0
41,20447,661,0,4,20,28353,48,1,1,2,341,0.3119990977092189,5,2,0.1903441934262011,0,4,0,23,9,5493,1096,14053,15908,1703.9166666666667,0.7857794421809677,4,2442,0.192853,0.1765816689857753,827.8134290573998,0.6859569202664839,0,47.0
52,53555,631,0,1,31,29418,60,2,1,0,221,0.2577000441958514,0,1,0.1479091377421932,0,2,0,28,20,9902,1607,12300,27582,4462.916666666667,0.8002982768774678,4,2753,0.218918,0.2176638798305933,808.5905593660116,0.2306990330014403,0,47.0
59,68106,627,0,2,36,5702,96,1,2,3,499,0.2667174069823372,5,3,0.3134317391588762,0,0,0,22,16,1666,7874,375276,9516,5675.5,0.8075036133175287,7,365760,0.227202,0.1969435711432789,118.39060254257106,0.1087817113104697,1,36.0
29,17572,534,2,2,5,23483,36,0,3,0,415,0.1046820945368317,6,2,0.0452658673266547,0,0,0,20,22,2163,3590,78757,21944,1464.3333333333333,0.9019906814474462,2,56813,0.241483,0.2419032003572577,923.653334518425,0.914172548043541,0,52.0
36,37219,621,0,2,15,7635,36,1,1,3,163,0.0217536746719255,1,2,0.048473357502502,0,0,0,20,7,4997,3532,12366,25711,3101.583333333333,0.6556198449580726,6,10314,0.182135,0.1650827640012681,270.343784944912,0.1397169569128387,1,38.400000000000006
39,29879,598,0,2,19,10397,84,0,0,3,699,0.2943641120149575,2,1,0.1675431206953619,0,4,0,23,22,1471,1463,41904,5085,2489.9166666666665,0.890799537731753,2,36819,0.236397,0.2277407086206763,248.55260088346077,0.3805559493490923,0,52.0
53,109412,549,0,3,30,25768,96,0,0,1,334,0.2233919536138232,0,0,0.0953567839077088,0,3,0,21,4,29455,212,257929,12657,9117.666666666666,0.7581627907249471,2,245272,0.286268,0.2838537375235648,681.793481655319,0.1114093680753832,1,38.400000000000006
21,20824,569,0,1,0,23810,72,2,4,2,225,0.2301877115217677,2,1,0.1144846531337961,0,0,0,23,17,4199,745,27100,4551,1735.3333333333333,0.906280777374972,2,22549,0.25431,0.2794291012375421,685.0301708374998,0.5244123151195734,0,52.0
30,60705,604,0,2,8,21135,36,0,3,0,298,0.2376010476205415,4,0,0.1906537187481699,0,0,0,31,10,1634,581,356241,11589,5058.75,0.9188041087990312,5,344652,0.2041349999999999,0.1705792663847891,754.1298415357668,0.2079821777189556,1,32.800000000000004
50,27279,634,0,2,29,14474,72,1,0,1,590,0.1014320071614884,3,0,0.1691377647178658,0,1,0,21,28,1524,5782,117515,46510,2273.25,0.646644684799492,1,71005,0.212474,0.202603629054538,348.8810900902082,0.4130126867217456,0,46.0
31,54792,433,0,3,6,46563,84,1,1,1,699,0.4091523130835178,2,0,0.3906567298803872,0,0,0,24,3,2873,2922,29397,21367,4566.0,0.835099721221573,2,8030,0.355063,0.2999873910079527,1331.3354151973606,0.4446639104681035,0,58.0
50,71942,597,0,0,29,16123,36,1,2,1,247,0.3991510773012843,2,0,0.1906289883418008,0,1,0,24,1,3384,876,29993,52058,5995.166666666667,0.6206149192543964,5,7097,0.202623,0.214582774916912,611.2354073247467,0.1431545534999994,0,54.0
40,59930,601,0,1,18,18886,48,3,5,2,218,0.16667842180537,5,0,0.1877331660501901,0,4,0,32,26,834,1524,13818,31069,4994.166666666667,0.8790030725863891,5,5387,0.213386,0.2341828985830087,609.6604938827631,0.1657254451292033,0,46.0
42,48122,539,0,3,22,16559,36,3,0,0,498,0.2348309276494598,8,1,0.2983741463957395,0,3,0,17,16,32056,211,76706,39433,4010.1666666666665,0.8829575202748269,6,37273,0.232059,0.2168789908952258,629.725242799926,0.2812165519637403,0,53.0
39,60328,536,0,0,17,21254,48,1,2,3,321,0.0294932869552118,2,1,0.2617330306070223,0,1,0,18,12,1693,1061,57037,16229,5027.333333333333,0.7823371253323876,4,40808,0.248254,0.2389562948702781,691.6936338080498,0.201437534904134,1,40.8
64,65765,638,0,1,41,17608,48,1,3,1,314,0.152919675441421,3,0,0.5542056559801903,1,0,0,24,16,3049,704,7487,3431,5480.416666666667,0.8020095215465873,7,4056,0.193608,0.1957678707906552,531.8555024905223,0.154341458676899,0,66.0
26,34685,538,0,1,2,53421,48,0,3,1,481,0.2502620400666759,3,3,0.2688838731876835,0,0,0,29,28,513,373,47587,18759,2890.4166666666665,0.9385455030488002,5,28828,0.279421,0.3060571232915058,1942.341466139128,0.8384055814810304,0,53.0
50,25913,598,0,3,26,22840,84,0,0,1,285,0.1902230928082803,2,2,0.4736602501931166,0,0,0,22,9,2579,2482,41507,59688,2159.4166666666665,0.9072743282856892,3,9044,0.24884,0.2402675750088377,563.9819934555212,0.393153394877716,0,58.0
39,77372,563,1,1,15,49906,72,1,1,1,455,0.2172811664142782,5,0,0.0268399616095959,0,4,0,29,12,9502,1431,52176,5852,6447.666666666667,0.8616141130107926,6,46324,0.283406,0.2765431161542691,1426.736613895394,0.291847688656681,0,53.0
53,46700,599,2,2,29,19045,96,1,0,1,491,0.1395726213112445,4,0,0.0723099968630892,0,4,0,27,11,13686,556,30663,47068,3891.6666666666665,0.771643124371802,3,9943,0.254545,0.2318910144544426,437.728004821844,0.2386453117315231,0,53.0
71,113883,590,0,3,48,58989,48,1,1,2,405,0.4745926369843263,4,1,0.4535439778254095,1,2,0,28,29,4416,921,272012,22882,6129.416666666667,0.6951936780464552,8,249130,0.2589889999999999,0.2656039486949693,2007.5931720662604,0.3936089359345658,0,64.0
50,156525,590,2,1,26,11390,36,3,2,1,465,0.2223806960053522,4,1,0.2274133017536652,0,1,0,25,29,12360,279,68835,42098,13043.75,0.7736438761940746,5,26737,0.20139,0.1733280493383768,407.9736168844497,0.0669265829906621,1,42.400000000000006
50,121138,624,1,2,31,20913,72,1,1,0,330,0.2558984478736776,2,0,0.29514635992129,0,0,0,27,26,5479,1266,838214,77123,10094.833333333334,0.8782964266825604,2,761091,0.223913,0.2662737753212596,584.3992300307783,0.0905809140019592,1,33.6
30,36419,560,0,1,5,51913,72,1,0,0,127,0.417589963586797,3,2,0.1519016254815134,0,1,0,22,8,2313,619,58464,31500,3034.9166666666665,0.896951197860014,5,26964,0.286913,0.3128172778673244,1604.904272986152,0.5706595808735503,0,53.0
32,17918,481,0,1,14,9852,48,1,2,2,245,0.4984003501803037,2,1,0.0348396197344016,0,0,0,30,7,486,12648,199705,33970,1493.1666666666667,0.8573049288380558,5,165735,0.264352,0.2675983745002308,336.4082789407283,0.3893793585940807,0,50.0
38,138753,612,0,1,13,51169,36,0,2,2,577,0.3980930673650624,4,1,0.0973904636900143,0,2,0,26,16,6078,532,133109,78645,11562.75,0.888952652210737,7,54464,0.2301689999999999,0.2223139962773042,1960.298059397749,0.2194372497371083,1,34.4
43,49550,585,1,4,22,62899,60,0,3,0,479,0.242062996992411,3,0,0.233408394456516,0,4,0,21,18,3571,825,75084,17972,4129.166666666667,0.749704305344642,3,57112,0.275399,0.2819823217714011,1965.940960331251,0.5921148642578206,0,54.0
48,25397,514,2,3,28,47301,48,0,1,1,414,0.2268122335615809,5,1,0.5743102899031237,0,3,1,30,26,7523,1995,32680,8531,2116.4166666666665,0.6783207250528169,6,24149,0.285301,0.3030774547505846,1711.5962931152394,1.004337343677713,0,69.0
39,121006,524,0,1,16,29227,36,1,3,1,598,0.7489938111600724,6,1,0.2515925103656156,0,1,1,25,9,12800,1180,33879,7561,10083.833333333334,0.890141942416878,7,26318,0.252227,0.257657298267435,1173.9296233995503,0.1757198443118077,0,59.0
39,40173,631,0,2,18,25819,12,2,0,0,290,0.2356993412026203,5,2,0.4083187844817078,0,2,0,29,29,503,1258,363772,61714,3347.75,0.8523472946878139,3,302058,0.175319,0.1863890649227505,2374.943452534895,0.796040162059561,0,48.0
38,15000,596,0,1,16,15222,24,3,0,2,316,0.3152247811077873,3,0,0.1922140805365533,0,0,0,32,19,483,529,63610,10194,1250.0,0.8414530085427057,5,53416,0.1922219999999999,0.1921593084065499,768.9178635613079,0.8679342908490464,0,50.0
56,55746,571,0,1,33,27397,36,3,0,1,393,0.0696064186171782,3,0,0.4828816900164425,0,0,0,23,22,943,484,75402,37831,4645.5,0.7428842019768523,2,37571,0.226897,0.2166762779338673,1041.5989133650296,0.3088147483295726,0,55.0
48,60636,557,2,1,24,27468,48,0,2,3,538,0.1096549447208575,4,2,0.0962251017350199,0,3,0,25,12,432,564,78789,56524,5053.0,0.7651609378859785,5,22265,0.243968,0.2735541515338798,947.214829840132,0.2939273362042612,0,52.0
48,34847,536,0,1,23,28783,12,0,3,2,326,0.4461572273702059,3,1,0.2529603034258908,0,1,0,33,27,921,267,1211576,26423,2903.9166666666665,0.913074244498362,5,1185153,0.225783,0.1975516452717343,2662.927410958174,1.0292745123396014,1,36.8
46,35690,545,0,2,24,14697,24,0,1,0,676,0.3460484828905664,2,0,0.5309009407881357,0,1,0,17,6,8016,459,67015,12567,2974.1666666666665,0.7948615111473704,3,54448,0.2171969999999999,0.1973716799943792,746.1298953223985,0.4781607941683604,0,59.0
42,81275,589,0,1,21,25743,72,2,0,1,326,0.0696123399606463,1,0,0.3888714805570896,0,2,0,25,6,6386,518,130324,19319,6772.916666666667,0.669287158666848,2,111005,0.246243,0.2910284010457496,759.6291594656238,0.1602897559346353,0,50.0
41,39353,613,0,3,16,20771,24,0,2,1,901,0.1562420301675136,5,1,0.5543020520269925,0,1,0,19,20,1169,300,98090,15979,3279.4166666666665,0.8530548919321993,5,82111,0.189271,0.2021985124110648,1059.3888858273756,0.5977858519027395,0,53.0
23,33136,480,0,3,2,20181,48,1,4,1,489,0.1962732051360985,8,1,0.0807687007717628,0,0,0,19,9,6314,734,115327,52922,2761.333333333333,0.9222109548333424,5,62405,0.275181,0.2828859339254101,706.6877246496381,0.4330110060295647,0,49.0
33,24324,448,0,0,8,26631,36,0,0,1,323,0.4800284967951395,5,1,0.4228709158577792,0,1,0,27,7,2497,841,53949,48055,2027.0,0.7290368065296589,6,5894,0.2876309999999999,0.2490812849179133,1057.5503610220032,0.6810805925120884,0,60.0
18,76417,606,0,2,0,19050,72,0,2,2,417,0.182775463748525,3,0,0.2103818864765094,0,0,0,24,6,14773,191,23306,27687,6368.083333333333,0.7822852140376683,3,4550,0.23105,0.2222357585423147,481.18409162848695,0.1410446510533237,0,50.0
34,53532,619,2,4,12,21956,72,1,3,1,423,0.4418009378663417,6,1,0.3581040721988494,0,3,0,30,8,1549,403,118068,26612,4461.0,0.6576485234733507,10,91456,0.227456,0.2437228880560918,583.0039891092781,0.2255108695604748,0,54.0
24,70783,632,0,2,1,13136,60,0,0,1,367,0.2898475451228544,3,0,0.5203316958660799,0,4,0,21,8,818,6067,72321,7013,5898.583333333333,0.5906561598482946,4,65308,0.202136,0.2109924811932193,356.10670504401446,0.1225898939085398,0,54.0
27,54712,530,0,3,4,20703,48,0,2,0,451,0.5652572188872546,5,0,0.1424662005890327,0,4,1,20,21,5111,2200,64568,6386,4559.333333333333,0.7241270841817526,5,58182,0.250703,0.2133609890280129,644.8312799960795,0.2403490159371427,0,55.0
